time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
2.095988685399991274e+07 -2.006800715071786756e-01 7.800547340413489794e-02 -7.046922279736743677e-01 8.978040114157421314e+00 -9.228869892835430688e-01 4.673101922851084389e+00 3.108007812500000000e+01 2.962385714054108221e-01 1.038979411125183105e+00 1.050303220748901145e+00 -9.841971099376678467e-03 2.813707478344446011e-02 3.864507079124450128e-01 9.218282103538512073e-01
2.096821985399991274e+07 -2.732799444813440726e-01 5.234791100316261298e-02 -7.284949201279459219e-01 9.327280607894104847e+00 -1.594045524184432017e-01 4.972397580645451676e+00 3.113867187500000000e+01 2.969364523887634277e-01 1.037522315979003906e+00 1.050381779670715110e+00 -6.880615372210685532e-03 2.826655097305779893e-02 3.850682079792023260e-01 9.224295616149902344e-01
2.097655285399991274e+07 -3.186233397619059327e-01 9.407294452108467056e-03 -7.449839861462249635e-01 9.165261822139971315e+00 8.387467812417913338e-02 4.722968927843545828e+00 3.111523437500000000e+01 2.976613640785216730e-01 1.036068201065063477e+00 1.050431251525878906e+00 -3.837722120806519310e-03 2.874433994293216013e-02 3.831135332584380548e-01 9.232459664344787598e-01
2.098488585399991274e+07 -3.389208592345728244e-01 -1.415099396978795714e-02 -7.378151506380705715e-01 9.272074206822326303e+00 4.246764565900206234e-01 4.847126064537927270e+00 3.111523437500000000e+01 2.983486652374267578e-01 1.034564375877380371e+00 1.050521135330199973e+00 -1.069136662408765037e-03 2.891844138503079850e-02 3.810043036937713623e-01 9.241203069686888538e-01
2.099321985399991274e+07 -3.601347525025487828e-01 -6.698345071396390182e-02 -7.214807157360921819e-01 9.856541974690928853e+00 8.918847378730171416e-01 5.173844697435185935e+00 3.111132812500000000e+01 2.989725172519683838e-01 1.033070683479309082e+00 1.050649285316467285e+00 1.609937869943622868e-03 2.898200415074830838e-02 3.786902129650115967e-01 9.250681400299072266e-01
2.100155285399991274e+07 -3.949694958280943746e-01 -1.344934325731043101e-01 -6.728169452129471040e-01 9.044047767612809707e+00 1.244811984347041989e+00 4.875806397903561518e+00 3.116015625000000000e+01 2.995234131813049316e-01 1.031605720520019531e+00 1.050783514976501465e+00 4.228440113365761199e-03 2.890977635979657609e-02 3.761966824531555176e-01 9.260790348052977405e-01
2.100988685399991274e+07 -4.125003439367820879e-01 -1.662433592495389800e-01 -6.441928917191265258e-01 8.445178329899389880e+00 1.391788055583924377e+00 4.625437585516608330e+00 3.111718750000000000e+01 2.999494075775146484e-01 1.030263185501098633e+00 1.050953269004821555e+00 6.921748630702551086e-03 2.878571860492229115e-02 3.735459744930267334e-01 9.271391034126279518e-01
2.101821985399991274e+07 -4.475822460715572215e-01 -1.965059393874800109e-01 -5.781280056861997085e-01 8.896430651703488124e+00 1.668731995655300615e+00 4.958791899593072650e+00 3.109570312500000000e+01 3.002328872680664062e-01 1.029009938240051270e+00 1.051184415817260742e+00 9.219580329954679687e-03 2.821551635861402341e-02 3.709289729595183771e-01 9.281867146492003284e-01
2.102655285399991274e+07 -4.622877143107609332e-01 -2.423216843869897552e-01 -5.095261815585064857e-01 9.671720545015848103e+00 1.763800442400879964e+00 5.151351912162485114e+00 3.111328125000000000e+01 3.004448711872100830e-01 1.027860283851623535e+00 1.051356315612792747e+00 1.134665403515106030e-02 2.781682461500176173e-02 3.681386411190032959e-01 9.292854666709897682e-01
2.103488585399991274e+07 -4.704588055279380621e-01 -2.885426872607851356e-01 -4.721053191556828232e-01 8.974439696696217439e+00 1.703649115818859805e+00 4.764895905934480425e+00 3.111328125000000000e+01 3.004962801933288574e-01 1.026823759078979492e+00 1.051606297492980735e+00 1.303645875304937189e-02 2.685695700347431880e-02 3.654119968414306641e-01 9.303671121597290039e-01
2.104321985399991274e+07 -4.792673550074320055e-01 -3.375318313514673041e-01 -4.003272655116734136e-01 7.665087879972095841e+00 1.561661751593874659e+00 4.187132303553305235e+00 3.110742187500000000e+01 3.004437685012817383e-01 1.025890946388244629e+00 1.051806211471557617e+00 1.442022249102581193e-02 2.585346624255185563e-02 3.626226782798767090e-01 9.314658045768735573e-01
2.105155285399991274e+07 -4.761814650464050169e-01 -3.201520879098255778e-01 -3.394571393751414368e-01 8.904831625779628723e+00 1.784342168727568456e+00 4.542466740412567816e+00 3.109765625000000000e+01 3.002753257751464844e-01 1.025089263916015625e+00 1.051979184150695801e+00 1.551432255655532666e-02 2.475215122103696652e-02 3.599182665348052979e-01 9.325264692306518555e-01
2.105988585399991274e+07 -4.623632201109432738e-01 -3.208234735281630390e-01 -3.073661038924457856e-01 9.627315396327679409e+00 1.979370645650255556e+00 4.546447877225103795e+00 3.109765625000000000e+01 2.999975979328155518e-01 1.024424552917480469e+00 1.052134394645690696e+00 1.631242223083967033e-02 2.355753816664227229e-02 3.573136627674102783e-01 9.335448145866394043e-01
2.106821985399991274e+07 -4.159793042518892259e-01 -3.603949036780212944e-01 -2.199444140259825264e-01 8.955237470236470543e+00 1.874658674167171579e+00 3.786998757012651318e+00 3.111132812500000000e+01 2.996501922607421875e-01 1.023893952369689941e+00 1.052233219146728294e+00 1.680972985923295804e-02 2.242999523878103085e-02 3.547673821449279230e-01 9.345343708992003284e-01
2.107655285399991274e+07 -3.836346270949091419e-01 -3.496769930249195579e-01 -1.316630488938497490e-01 7.782701517038056238e+00 1.802507276910733536e+00 3.537644197690355874e+00 3.112500000000000000e+01 2.991533279418945312e-01 1.023531317710876465e+00 1.052324295043945090e+00 1.710585318505769559e-02 2.118138223886492644e-02 3.525196909904479980e-01 9.354082345962524414e-01
2.108488685399991274e+07 -3.598201648547476594e-01 -3.057489808435102652e-01 -9.809499278306928194e-02 8.412774572748565660e+00 1.790407816439071098e+00 3.611182931713586619e+00 3.114648437500000000e+01 2.985731661319732666e-01 1.023303031921386719e+00 1.052413344383239524e+00 1.707972772419463769e-02 1.998194120824342557e-02 3.505353629589080811e-01 9.361804723739624023e-01
2.109321985399991274e+07 -3.044888791289288021e-01 -2.905040007941490643e-01 -2.905766466930144107e-02 9.680121519091986926e+00 1.585566172258501938e+00 3.713565457750772847e+00 3.109570312500000000e+01 2.979234158992767334e-01 1.023224711418151855e+00 1.052467107772827148e+00 1.681623421609407254e-02 1.877029240131380949e-02 3.487850129604340155e-01 9.368639588356018066e-01
2.110155285399991274e+07 -2.544204649033510734e-01 -3.260299219102978929e-01 6.289143990123981232e-02 8.472781530435279151e+00 1.335184389802902327e+00 3.260218570566928875e+00 3.109960937500000000e+01 2.972184717655181330e-01 1.023288607597351074e+00 1.052480697631835938e+00 1.631627790629874841e-02 1.756446622312077266e-02 3.473090827465057373e-01 9.374442696571350098e-01
2.110988585399991274e+07 -2.158824022855541647e-01 -3.008306845152490805e-01 9.233711832256127905e-02 8.290360379067667651e+00 1.333996512391497635e+00 3.188692503506329601e+00 3.109960937500000000e+01 2.964644730091094971e-01 1.023499727249145508e+00 1.052438259124755859e+00 1.574468798935407809e-02 1.658390648663049527e-02 3.461586833000183105e-01 9.378973245620727539e-01
2.111821985399991274e+07 -1.295363081006900285e-01 -2.231748657300699490e-01 1.476330334842139991e-01 9.681321658245725104e+00 1.013532824478837968e+00 3.406965454490511469e+00 3.109375000000000000e+01 2.956833243370056152e-01 1.023815035820007102e+00 1.052379727363586426e+00 1.481048017740255185e-02 1.554325502365833285e-02 3.452069461345672607e-01 9.382809996604920544e-01
2.112655285399991274e+07 -6.461737019969060469e-02 -2.238142007176356918e-01 2.184898842418253606e-01 9.226468918980419431e+00 6.414510482594636409e-01 3.053717005119355843e+00 3.113085937500000000e+01 2.948900163173675537e-01 1.024235606193542480e+00 1.052286148071289062e+00 1.378341205418109720e-02 1.463318802416329993e-02 3.446185290813446045e-01 9.385276436805725098e-01
2.113488685399991274e+07 -3.467582872565087154e-02 -2.026661120656023940e-01 2.402276775982108425e-01 8.413974711902296733e+00 4.837633606227939032e-01 2.698294031885170252e+00 3.113085937500000000e+01 2.941164076328277033e-01 1.024739503860473633e+00 1.052150964736938477e+00 1.255169045180082321e-02 1.376670505851515514e-02 3.443280160427092951e-01 9.386645555496218041e-01
2.114321985399991274e+07 2.017856014124547528e-02 -1.255307840774255446e-01 2.549896763399288613e-01 9.339281999431447545e+00 6.459054235658201470e-02 3.082961947751620801e+00 3.110546875000000000e+01 2.933657169342041016e-01 1.025292873382568359e+00 1.051985263824462891e+00 1.130113378167157956e-02 1.305615156888969945e-02 3.443083465099334717e-01 9.386977553367614746e-01
2.115155285399991274e+07 2.509015855464404726e-02 -1.246582596515759533e-01 2.584374846514152502e-01 1.061022936323607446e+01 -4.497515153486144057e-01 3.648609649627352791e+00 3.109375000000000000e+01 2.926292121410369873e-01 1.025922417640686035e+00 1.051853299140929954e+00 1.018151640892017533e-02 1.251636259257798804e-02 3.444617092609404962e-01 9.386616945266723633e-01
2.115988585399991274e+07 1.159017900547280357e-02 -1.356589096297403096e-01 2.472888437646481863e-01 9.225268779826686583e+00 -7.025258873809548943e-01 3.218893252833385787e+00 3.111328125000000000e+01 2.919591963291168213e-01 1.026474595069885254e+00 1.051667094230651855e+00 8.383981883525848389e-03 1.206404250115161551e-02 3.448507487773895264e-01 9.385424852371215820e-01
2.116821985399991274e+07 -2.689647982676238863e-02 -7.506641055872922963e-02 1.890288120119081317e-01 8.129541732467266968e+00 -1.133559781686568346e+00 2.759370194951645150e+00 3.113085937500000000e+01 2.913336157798767090e-01 1.027123212814331055e+00 1.051544785499572754e+00 7.298244163393974304e-03 1.182573009282355918e-02 3.451716303825378418e-01 9.384366869926451526e-01
2.117655285399991274e+07 -8.449596639896864159e-02 -4.199928923078095899e-02 1.210266353733674416e-01 1.058022588439271594e+01 -1.395109013879153981e+00 3.669417578995705753e+00 3.110156250000000000e+01 2.908006310462952215e-01 1.027725338935852051e+00 1.051401615142822266e+00 6.279774941504001617e-03 1.159449107944967965e-02 3.453820049762725830e-01 9.383695125579837315e-01
2.118488585399991274e+07 -1.120226115317094762e-01 -6.105364805434318476e-02 8.692276301169467312e-02 1.028379151342034348e+01 -1.425189371476548672e+00 3.587732753151352760e+00 3.110156250000000000e+01 2.903375625610351562e-01 1.028274893760681152e+00 1.051307439804077148e+00 5.301990080624873446e-03 1.138914842158561536e-02 3.454642593860626221e-01 9.383478164672851562e-01
2.119321985399991274e+07 -1.458497646478982834e-01 -3.566802837411522931e-02 1.202859374068503649e-02 7.869111536106926152e+00 -1.299727073799161525e+00 2.616112688367169703e+00 3.105859375000000000e+01 2.899669408798217773e-01 1.028757452964782715e+00 1.051223397254943848e+00 4.469705745577756684e-03 1.129247900098570394e-02 3.454176485538482666e-01 9.383705258369443580e-01
2.120155285399991274e+07 -1.541946820673957275e-01 3.893195527494240638e-02 -4.434479582324311886e-02 9.729327224395094120e+00 -1.272195890573079691e+00 3.206253688249087297e+00 3.113281250000000000e+01 2.896996438503265381e-01 1.029155373573303223e+00 1.051142334938049094e+00 3.875280264765024185e-03 1.131407357752325926e-02 3.452790379524230957e-01 9.384238719940184437e-01
2.120988685399991274e+07 -1.539952004477900260e-01 3.727827486535297691e-02 -6.178721877243517624e-02 1.046381238648048750e+01 -1.160263847644771529e+00 3.509879060696132758e+00 3.113281250000000000e+01 2.895222604274749756e-01 1.029452562332153098e+00 1.051079273223876731e+00 3.519040066748857064e-03 1.141330227255826779e-02 3.450224697589874268e-01 9.385184049606323242e-01
2.121821985399991274e+07 -1.398613722632907064e-01 2.073747167242908154e-02 -1.010612336276130035e-01 8.488383339433825725e+00 -8.325219220537551923e-01 2.831842129748216585e+00 3.109765625000000000e+01 2.894428372383117676e-01 1.029650926589965820e+00 1.051036834716796875e+00 3.347705118358135223e-03 1.156766526401051265e-02 3.447360694408416748e-01 9.386224746704099342e-01
2.122655285399991274e+07 -1.198704622061119579e-01 7.586975416971127040e-02 -1.152416728418752812e-01 8.993641923155967888e+00 -6.699894861343127506e-01 3.082203621424050244e+00 3.113867187500000000e+01 2.894372045993804932e-01 1.029774546623229980e+00 1.050998926162719505e+00 3.332468448206837418e-03 1.182535663247114011e-02 3.443505167961120605e-01 9.387608170509336158e-01
2.123488585399991274e+07 -1.135098131621635198e-01 7.274359863775248236e-02 -1.217298469978756043e-01 1.010497077951393230e+01 -5.833812191485836518e-01 3.611017485254104820e+00 3.111132812500000000e+01 2.894932627677916925e-01 1.029821634292602317e+00 1.050976037979125977e+00 3.487062174826804917e-03 1.208878681063657590e-02 3.439136743545532227e-01 9.389169216156003639e-01
2.124321985399991274e+07 -1.031657057041496794e-01 2.304635533592495206e-02 -1.287323829879784831e-01 9.112455699375663798e+00 -3.653172019687057626e-01 3.401357346006930182e+00 3.110742187500000000e+01 2.896001636981964111e-01 1.029800772666931152e+00 1.051008224487304688e+00 3.858198411762769463e-03 1.236712094396358319e-02 3.434391617774963379e-01 9.390856027603148304e-01
2.125155285399991274e+07 -7.768715312326118783e-02 4.310613465374293907e-02 -1.257417202147178281e-01 8.818421606710760585e+00 -9.553192965674361936e-02 3.352426928050158850e+00 3.113281250000000000e+01 2.897704839706420898e-01 1.029636144638061523e+00 1.050973534584045410e+00 3.695455845445394516e-03 1.256916858255871516e-02 3.430984914302825373e-01 9.392080903053283691e-01
2.125988685399991274e+07 -5.733452755946729512e-02 5.357833370311225474e-02 -1.192098253383584855e-01 9.336881721123976519e+00 4.170942859217729309e-02 3.502690657736686752e+00 3.113281250000000000e+01 2.899425923824310303e-01 1.029534578323364258e+00 1.051029562950134277e+00 4.250966012477763734e-03 1.288448553532367535e-02 3.426943421363830566e-01 9.393489956855773926e-01
2.126821985399991274e+07 -1.779845403102202350e-02 3.775376841132068589e-02 -1.034100115661233665e-01 9.335681581970243670e+00 1.284177328656865846e-01 3.602595237450600063e+00 3.113671875000000000e+01 2.901392579078674316e-01 1.029393553733825684e+00 1.051087975502013938e+00 4.809445235878173630e-03 1.316003687679770384e-02 3.423636555671691895e-01 9.394630789756776013e-01
2.127655285399991274e+07 1.679209790271645256e-02 5.518342352270780293e-02 -8.680410719417153143e-02 8.997242340617171763e+00 2.548976179435644696e-01 3.581382119908766981e+00 3.112304687500000000e+01 2.903704941272735596e-01 1.029149293899535911e+00 1.051068186759948730e+00 4.930858034640606125e-03 1.341740228235724364e-02 3.422498703002929688e-01 9.395002722740173340e-01
2.128488585399991274e+07 3.274136890165350172e-02 6.735319654126679934e-02 -7.594499260239265248e-02 9.030846236921728831e+00 3.295599876297033437e-01 3.491538168389634045e+00 3.112304687500000000e+01 2.906197905540466309e-01 1.028888821601867676e+00 1.051077365875243919e+00 4.934278316795825958e-03 1.357939746230843459e-02 3.421942591667175293e-01 9.395182132720947266e-01
2.129321985399991274e+07 7.646069805686028786e-02 6.797687937411751868e-02 -4.651242717000560190e-02 9.316479355510496774e+00 6.077231004883806298e-01 3.406332880146162090e+00 3.115820312500000000e+01 2.908330261707305353e-01 1.028746843338012695e+00 1.051155686378479004e+00 5.613844376057441909e-03 1.390183810144665633e-02 3.421412408351898193e-01 9.395289421081539638e-01
2.130155285399991274e+07 1.353805383969641229e-01 1.038875025609167224e-01 1.986282608585024790e-04 9.076451524763633927e+00 8.076552473325974146e-01 2.748901912759629695e+00 3.114843750000000000e+01 2.910635173320770264e-01 1.028630018234252708e+00 1.051203131675720215e+00 6.361256353557109833e-03 1.442808937281375541e-02 3.423183560371398926e-01 9.394517540931699440e-01
2.130988585399991274e+07 1.604238478464929951e-01 1.229854701525806837e-01 2.278348382353011931e-02 9.278074902590995876e+00 7.654872999233635067e-01 3.051770862490813307e+00 3.112304687500000000e+01 2.913370132446289062e-01 1.028491020202636719e+00 1.051221132278442383e+00 6.686332169920206070e-03 1.479452289640909024e-02 3.426811695098876953e-01 9.393114447593690075e-01
2.131821985399991274e+07 1.852457614847596856e-01 1.457954026089596788e-01 5.583142982759307232e-02 9.198865718444531936e+00 5.390896873833829206e-01 3.202268926672299010e+00 3.112109375000000000e+01 2.916198372840881348e-01 1.028422236442565918e+00 1.051275730133056641e+00 7.190154399722815427e-03 1.534447446465497800e-02 3.431480526924132746e-01 9.391285181045533337e-01
2.132655285399991274e+07 1.774228460053079159e-01 1.633366578013120685e-01 7.251184191796432310e-02 9.032046376075463456e+00 3.307641602195922070e-01 3.383366717402412682e+00 3.107031250000000000e+01 2.919341027736663818e-01 1.028396010398864746e+00 1.051310896873473899e+00 7.636497262865305814e-03 1.596547663211825285e-02 3.437327444553375244e-01 9.389007091522215687e-01
2.133488685399991274e+07 1.438272256646281888e-01 1.764912940395337304e-01 7.598831294539995507e-02 9.340482138585180394e+00 1.874270459492541618e-01 3.705955071200153661e+00 3.111718750000000000e+01 2.922968864440917414e-01 1.028393387794494629e+00 1.051290154457092285e+00 7.840634323656614502e-03 1.652929745614531432e-02 3.443652987480163574e-01 9.386575222015379749e-01
2.134321985399991274e+07 1.225175464409586634e-01 1.726154795511365136e-01 8.126382868211998178e-02 9.082452220532303500e+00 1.561389545640239074e-01 3.650775521928007361e+00 3.111718750000000000e+01 2.926745116710662842e-01 1.028441429138183594e+00 1.051306486129760742e+00 8.043581619858797271e-03 1.727841421961787138e-02 3.450388312339782715e-01 9.383949041366576038e-01
2.135155285399991274e+07 8.281150368288105190e-02 1.614601782260967067e-01 7.971953992050231919e-02 8.710409082874672748e+00 1.055926270326281585e-01 3.822902197435528837e+00 3.112304687500000000e+01 2.930684089660644531e-01 1.028536081314086692e+00 1.051300644874572754e+00 8.157823234796413026e-03 1.810382492840295968e-02 3.457073569297790527e-01 9.381323456764221191e-01
2.135988585399991274e+07 4.112736179888111521e-02 1.595642819484846819e-01 7.657030182465728030e-02 9.224068640672951958e+00 -1.247305011344079610e-02 4.283697944774372601e+00 3.110351562500000000e+01 2.934703230857848566e-01 1.028671979904174805e+00 1.051282405853271484e+00 8.210295811295509338e-03 1.889321766793735854e-02 3.462796509265900213e-01 9.379051327705384411e-01
2.136821985399991274e+07 2.054185521231307460e-02 1.476265811897672642e-01 7.379890615205743354e-02 9.256472397823779730e+00 -4.017441543534727710e-02 4.346741283635937592e+00 3.110351562500000000e+01 2.938688695430756170e-01 1.028859138488769531e+00 1.051216483116149902e+00 8.283154107630306615e-03 1.969405822455885455e-02 3.467509448528289795e-01 9.377139806747436523e-01
2.137655285399991274e+07 -5.658143706936756556e-03 1.159910129586070038e-01 7.029093704846726964e-02 8.697207552183595425e+00 -6.420973710329502815e-02 4.374510164261233847e+00 3.112500000000000000e+01 2.942437529563903809e-01 1.029070854187011497e+00 1.051147818565368652e+00 8.251985535025541108e-03 2.043526992201810319e-02 3.471158146858215332e-01 9.375633597373961292e-01
2.138488685399991274e+07 -1.249046996463260006e-02 9.309851860902092213e-02 7.090970378171526645e-02 8.758414649024043541e+00 -1.280421075366859895e-01 4.353701792537722604e+00 3.112500000000000000e+01 2.945733368396759033e-01 1.029306054115295410e+00 1.051062464714050293e+00 8.155341260135118286e-03 2.109524793922903929e-02 3.474111855030059814e-01 9.374400973320008434e-01
2.139321985399991274e+07 -1.369606722094086730e-02 7.746808723106944627e-02 7.066941206320154212e-02 9.110055421068192771e+00 -1.449336537275433545e-01 4.476960669230686030e+00 3.109765625000000000e+01 2.948667109012603760e-01 1.029531836509704368e+00 1.051003694534301536e+00 7.897610776126329224e-03 2.156868018209942561e-02 3.475942015647888184e-01 9.373637437820433460e-01
2.140155285399991274e+07 -5.574217619437847604e-03 4.453426772959755142e-02 6.608036057371868832e-02 9.089653055454711250e+00 -2.942626017883039902e-01 4.513751645168800231e+00 3.112890625000000000e+01 2.951073646545410156e-01 1.029753088951110840e+00 1.050952076911926270e+00 7.621384225785676758e-03 2.197721414268022366e-02 3.477738499641418457e-01 9.372898936271667480e-01
2.140988585399991274e+07 -3.582167800418950554e-03 1.330834560995004280e-02 6.207557877167913657e-02 8.565192245272822191e+00 -3.231181750137536723e-01 4.163674540032999971e+00 3.111328125000000000e+01 2.952942848205566406e-01 1.029965281486511230e+00 1.050904035568237305e+00 7.314381655305567630e-03 2.229060791432863065e-02 3.479131460189819336e-01 9.372332692146301270e-01
